,id,taskid,type,name,description,scriptName ,tags,condition,scriptarguments,nexttasks,conditions
0,3,bf18488a-3da2-4074-84f4-71d023dbb313,condition,Is PhishLabs IOC enabled?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'PhishLabs IOC'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,4,4682a8db-5f39-4d30-8385-3b1ead5d338b,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'PhishLabs IOC'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,0,6def49b7-29f8-4905-8db0-6448936126ad,start,,,,,,,,
0,1,5bf410a0-bb6f-4278-80a9-aaf0e6122344,regular,Whitelist false positives,Populate indicators by the PhishLabs IOC global feed.,,,,,,
0,2,58403bf5-5825-4058-8c42-6cbfdb6caac2,regular,Close investigation,Close the current incident.,,,,,,
0,3,bf18488a-3da2-4074-84f4-71d023dbb313,condition,Is PhishLabs IOC enabled?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'PhishLabs IOC'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,4,4682a8db-5f39-4d30-8385-3b1ead5d338b,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'PhishLabs IOC'}}}], [{'operator': 'isEqualString', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,0,ccd00127-175c-4a93-8edb-14e71f7d47ea,start,,,,,,,,
0,1,0a3b6760-ffc7-4a5f-8042-47e9a15402ee,condition,Do we have original emails attached?,Check if we have any attachments with relevant attachment types like eml or rfc822,,,,,,
0,2,3ad45b93-5373-4303-8a74-fcaeba4c3344,regular,Add original email details to context,,,,,,,
0,3,b7f50774-0497-4821-8910-02df73f2c91d,regular,Add original email attachments to context,,,,,,,
0,0,7c0a6113-ccc4-4b67-8ae0-5b6ebed288fb,start,,,,,,,,
0,1,51c33209-bc37-4492-87cf-8fcccf9b5dec,condition,"Does an ""Email Subject"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailsubject'}}, 'iscontext': True}}]]}"
0,2,2115cdff-522d-4787-822c-39684be05294,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailsubject'}}, 'iscontext': True}}]]}"
0,3,0c93975e-3aef-49f0-8c4e-ca0e5b837898,regular,"Set ""Email Subject""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailsubject'}}, 'iscontext': True}}]]}"
0,5,48cda3ef-9cf7-444e-87ac-8cc1e6302f2a,condition,"Does a ""CC"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailcc'}}, 'iscontext': True}}]]}"
0,7,4a357b97-fd01-4da9-87dc-d1795652ce12,condition,"Does a ""To:"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailto'}}, 'iscontext': True}}]]}"
0,8,fa753dda-6035-42bb-8d90-18af31bd895a,regular,"Set ""To""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailto'}}, 'iscontext': True}}]]}"
0,9,ec368e0b-8b64-49c3-8b8c-af1d7a773ad4,regular,"Set ""CC""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailto'}}, 'iscontext': True}}]]}"
0,10,3959ccdf-067d-43ea-807d-71d3635e3978,condition,"Does a ""From:"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailfrom'}}, 'iscontext': True}}]]}"
0,11,f6b002e9-c9fe-43e6-8319-669a6697a7c6,regular,"Set ""From""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailfrom'}}, 'iscontext': True}}]]}"
0,12,198613e7-6e07-4bd2-8085-7cda8c281351,condition,"Does a ""Body HTML"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailbodyhtml'}}, 'iscontext': True}}]]}"
0,13,4ca85e8d-5140-4bc6-8ed3-07cddb3c1eb1,regular,"Set ""Body HTML""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailbodyhtml'}}, 'iscontext': True}}]]}"
0,14,04f3e7dd-bd46-4116-8cac-89670de53cba,condition,"Does a ""Body"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailbody'}}, 'iscontext': True}}]]}"
0,15,8712254a-0732-41a4-813a-504bc8def0e4,regular,"Set ""Body""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailbody'}}, 'iscontext': True}}]]}"
0,16,2d95654e-96a8-4b29-8d0e-9c1bcbbfe884,condition,"Does a ""Body Format"" custom field exist?",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailbodyformat'}}, 'iscontext': True}}]]}"
0,17,db38aa5c-6c21-48b1-8289-eaabee90a7b4,regular,"Set ""Body Format""",,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'incident', 'accessor': 'emailbodyformat'}}, 'iscontext': True}}]]}"
0,0,d2585d98-8b18-443c-8f9d-fab76927940f,start,,,,,,,,
0,1,4c421b2d-b73c-42a3-8e74-c9fa804196b9,regular,Get attachments,"Get EWS email all attachments - file attachments and item attachments (other email, calendar item, etc..)",,,,,,
0,2,4e29788b-f10f-4afd-843d-954dc75bcd00,condition,"Does the item ""attachments"" exist?",Check if any item attachments exist.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'EWS.Items.ItemAttachments'}, 'iscontext': True}}]]}"
0,3,86c8a1a4-96d2-4d5b-8d24-7710318ac280,regular,Set email context key,If email attachments exist - set Email context key with the item values.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'EWS.Items.ItemAttachments'}, 'iscontext': True}}]]}"
0,5,16491843-3256-4f45-8615-a8ea30e68228,condition,Is this an EWSv2 incident?,Check if EWSv2 exist,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'EWS v2'}}}], [{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,14,18a0ed04-37fb-4af0-8b23-ef5468460755,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'EWS v2'}}}], [{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,0,ccd00127-175c-4a93-8edb-14e71f7d47ea,start,,,,,,,,
0,1,70863b9a-af3f-4f0a-8e91-cae2c88f5488,condition,Do we have original emails attached?,Check if we have any attachments with relevant attachment types like eml or rfc822,,,,,,
0,2,0dd910be-f198-4b5d-8dbb-8d7170049463,regular,Add original email details to context,,,,,,,
0,3,4ac2b332-b76d-463e-824e-717895c5b644,regular,Add original email attachments to context,Parses an email from an EML or MSG file and populates all relevant context data to investigate the email. Also extracts indicators from the email messages.,,,,,,
0,4,d6f90ffe-1111-447a-8755-65189ec1f6d5,condition,Is there an HTML label in the email?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}], [{'operator': 'isNotEmpty', 'left': {'value': {'simple': 'Email.HTML'}, 'iscontext': True}}]]}"
0,5,3a4baebb-0463-442c-8971-3f681d240366,regular,Render HTML to an image,,,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}], [{'operator': 'isNotEmpty', 'left': {'value': {'simple': 'Email.HTML'}, 'iscontext': True}}]]}"
0,6,dd0d5106-965e-4a81-8e67-79392ea47d7f,title,Done,,,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}], [{'operator': 'isNotEmpty', 'left': {'value': {'simple': 'Email.HTML'}, 'iscontext': True}}]]}"
0,11,104966c4-8595-4a5a-8c75-c84f55e51c84,title,Advance features,,,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}], [{'operator': 'isNotEmpty', 'left': {'value': {'simple': 'Email.HTML'}, 'iscontext': True}}]]}"
0,13,9d6defc4-5ef1-4523-8136-08372aa15544,regular,Set incident with the Email object data,Updates Demisto incident fields using data from the email object. Also extracts indicators from the email message.,,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}], [{'operator': 'isNotEmpty', 'left': {'value': {'simple': 'Email.HTML'}, 'iscontext': True}}]]}"
0,16,bc0dd5a2-6073-4f44-8abc-9bc48e3e08c1,condition,Should retrieve the original email?,"If True, retrieve the original email in the thread",,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'inputs.GetOriginalEmail'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,17,e6915e5d-bdca-4d59-8636-2e65b2e680e1,playbook,Get Original Email - Generic,"Use this playbook to retrieve the original email in the thread, including headers and attahcments, when the reporting user forwarded the original email not as an attachment.

You must have the necessary permissions in your email service to execute global search.

- EWS: eDiscovery
- Gmail: Google Apps Domain-Wide Delegation of Authority",,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'inputs.GetOriginalEmail'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,18,9a505e0b-27c1-424a-880a-253135d80683,condition,Was the original email retrieved?,Is there an email object in the context?,,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'Email'}, 'iscontext': True}}]]}"
0,19,040c1852-c639-4322-80d0-e10d0dfc9b09,regular,Set incident with the Email object data,Updates Demisto incident fields using data from the email object.,,email_html_image,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'Email'}, 'iscontext': True}}]]}"
0,0,ccd00127-175c-4a93-8edb-14e71f7d47ea,start,,,,,,,,
0,1,cc8169d1-5e52-455d-8860-023d5a7cf70b,condition,Do we have original emails attached?,Check if we have any attachments with relevant attachment types like eml or rfc822,,,,,,
0,2,0dd910be-f198-4b5d-8dbb-8d7170049463,regular,Add original email details to context,,,,,,,
0,3,bd9c830c-abc5-4e0e-878f-e77493c6e92d,regular,Add original email attachments to context,,,,,,,
0,4,be6f6daf-0497-423e-8a48-d669ccad567f,condition,Is there an HTML label in the email?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,5,0c8947d2-ede9-41d6-862d-1aba4611a826,regular,Render HTML to an image,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,6,dd0d5106-965e-4a81-8e67-79392ea47d7f,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,0,ccd00127-175c-4a93-8edb-14e71f7d47ea,start,,,,,,,,
0,1,70863b9a-af3f-4f0a-8e91-cae2c88f5488,condition,Do we have original emails attached?,Check if we have any attachments with relevant attachment types like eml or rfc822,,,,,,
0,2,0dd910be-f198-4b5d-8dbb-8d7170049463,regular,Add original email details to context,,,,,,,
0,3,4ac2b332-b76d-463e-824e-717895c5b644,regular,Add original email attachments to context,,,,,,,
0,4,be6f6daf-0497-423e-8a48-d669ccad567f,condition,Is there an HTML label in the email?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,5,2373f9de-c13d-42ca-84be-8735743156e6,regular,Render HTML to an image,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,6,dd0d5106-965e-4a81-8e67-79392ea47d7f,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,11,104966c4-8595-4a5a-8c75-c84f55e51c84,title,Advance features,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,13,42e12a9b-7195-44bc-8606-fce3495e3b04,regular,Set incident with the Email object data,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,14,89a7a856-46ff-46f6-8f1c-b2f772c12881,regular,Set HTML Image custom field,Set the base64 of the rendered image to the custom field and the Summary page,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'Email', 'accessor': 'HTML'}}, 'iscontext': True}}]]}"
0,15,50661f40-4640-4b90-8f01-8143cec44c79,condition,Is there a base64 encoding for the rendered image?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'Base64.encoded'}, 'iscontext': True}}]]}"
0,0,230a5fa5-ffb2-4d27-857f-647083ec27dc,start,,Start of playbook,,,,,,
0,1,c8436b25-99f9-46ec-8fe6-cc601675c5f3,regular,qradar-searches,Creates a search in QRadar using the search query,,,,,,
0,2,4dd0f61d-1391-47c3-8a9d-b5580671f092,regular,qradar-get-search,Gets search object to initialize polling playbook,,,,,,
0,3,af4d3d48-5707-4522-8fef-a6d3b393eab4,playbook,GenericPolling,Generic polling of qradar-get-search,,,,,,
0,4,6eefed42-f1f6-46d7-83b0-ecb2e47575f9,regular,qradar-get-search-results,executes qradar-get-search-results to get the search results,,,,,,
0,5,172877e1-d636-4b2a-8b3e-70dddf7ea585,title,Done,Playbook is done,,,,,,
0,6,7c323154-9752-4e8d-8e18-7d43fef89edf,condition,Is search completed?,Checks whether the search is completed,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'QRadar.Search.Status'}, 'iscontext': True}, 'right': {'value': {'simple': 'COMPLETED'}}}]]}"
0,0,608f0ec1-4001-4e68-8ead-e160f7802b35,start,,,,,,,,
0,1,e403a36f-c0fd-4ef0-8ec7-8a6683a5b0a5,condition,Is this a QRadar offense?,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'QRadar'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,2,edc69a27-88bc-4edb-8fca-8a111d2b6785,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'QRadar'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,3,bbe06f8f-78a7-4de5-81ff-ff16aa98f5b6,regular,Get Offense correlations,Query QRadar for the offense correlations using the QRadar API,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'QRadar'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
